source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count,luxury_bathroom,luxury_bedroom,luxury_floor_plan,luxury_kitchen,luxury_living_room,luxury_toilet,brightness_bathroom,brightness_bedroom,brightness_floor_plan,brightness_kitchen,brightness_living_room,brightness_toilet,modernity_bathroom,modernity_bedroom,modernity_floor_plan,modernity_kitchen,modernity_living_room,modernity_toilet
77949127,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_77949127/,5498.0,2LDK,52.84,1972,4.0,8.0,東京都目黒区目黒１ [ ■ 周辺環境 ],目黒駅,5.0,33,0.484375,0.4091796875,-1000.0,0.4515625,0.24609375,,0.564453125,0.603515625,-1000.0,0.653125,0.693359375,,0.9889322916666666,0.994140625,-1000.0,0.9890625,0.994140625,
78787917,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_78787917/,5498.0,2LDK,58.23,1972,4.0,8.0,東京都目黒区目黒１ [ ■ 周辺環境 ],目黒駅,5.0,27,0.3489583333333333,0.27734375,-1000.0,0.408203125,0.4375,,0.75,0.7763671875,-1000.0,0.6640625,0.90625,,0.98828125,0.9921875,-1000.0,0.994140625,0.99609375,
79071227,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79071227/,5499.0,1LDK,47.41,1971,6.0,12.0,東京都目黒区自由が丘２ [ ■ 周辺環境 ],自由が丘駅,10.0,22,0.6796875,0.556640625,-1000.0,0.40625,0.40625,,0.81640625,0.787109375,-1000.0,0.65625,0.93359375,,1.0,0.9921875,-1000.0,0.994140625,0.9921875,
78794524,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78794524/,5499.0,1LDK,37.84,1977,5.0,6.0,東京都港区麻布十番２ [ ■ 周辺環境 ],麻布十番駅,2.0,26,0.6796875,0.3232421875,-1000.0,0.51171875,,0.5,0.73046875,0.8603515625,-1000.0,0.7099609375,,0.6796875,0.99609375,0.990234375,-1000.0,0.9140625,,0.96875
78931542,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78931542/,5499.0,1LDK,30.8,1999,2.0,1.0,東京都港区西麻布４-2-6 [ ■ 周辺環境 ],広尾駅,8.0,21,0.44140625,0.29296875,-1000.0,0.44921875,0.37890625,0.4375,0.751953125,0.8359375,-1000.0,0.5908203125,0.93359375,0.5625,0.994140625,1.0,-1000.0,0.9580078125,0.99609375,0.99609375
78840081,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78840081/,5490.0,1LDK,47.89,1997,1.0,5.0,東京都中野区本町５-45-1 [ ■ 周辺環境 ],中野富士見町駅,4.0,25,0.5013020833333334,0.26953125,-1000.0,0.330078125,,0.53125,0.6354166666666666,0.75390625,-1000.0,0.95703125,,0.70703125,0.98828125,0.994140625,-1000.0,0.998046875,,0.9921875
20168389,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20168389/,5490.0,1LDK,37.52,2025,3.0,4.0,東京都練馬区中村北２ [ ■ 周辺環境 ],中村橋駅,10.0,27,0.6650390625,0.1640625,-1000.0,,0.40625,0.65234375,0.7333984375,0.53125,-1000.0,,0.81640625,0.62109375,0.9931640625,0.99609375,-1000.0,,0.99609375,0.9921875
20178722,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20178722/,5498.0,3LDK,75.59,1987,3.0,3.0,東京都練馬区氷川台４ [ ■ 周辺環境 ],氷川台駅,8.0,22,0.77734375,0.283203125,-1000.0,0.591796875,,0.5,0.53125,0.75390625,-1000.0,0.802734375,,0.4375,0.98828125,0.99609375,-1000.0,0.935546875,,0.984375
20201055,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20201055/,5498.0,3LDK,75.59,1987,3.0,3.0,東京都練馬区氷川台４ [ ■ 周辺環境 ],氷川台駅,8.0,28,0.5,0.34765625,-1000.0,0.1484375,,0.396484375,0.77734375,0.65234375,-1000.0,0.5,,0.560546875,0.95703125,0.9921875,-1000.0,0.8515625,,0.97265625
20303004,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20303004/,5498.0,3LDK,75.59,1987,3.0,3.0,東京都練馬区氷川台４ [ ■ 周辺環境 ],氷川台駅,8.0,33,0.5341796875,0.34375,-1000.0,0.45703125,0.26484375,0.46875,0.6279296875,0.765625,-1000.0,0.546875,0.74375,0.62109375,0.990234375,0.98984375,-1000.0,0.990234375,0.99609375,0.98046875
79163818,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79163818/,5490.0,3LDK,74.0,1981,1.0,4.0,東京都練馬区豊玉北６ [ ■ 周辺環境 ],練馬駅,6.0,24,0.439453125,0.19765625,-1000.0,0.3203125,,0.65234375,0.650390625,0.8140625,-1000.0,0.65234375,,0.65234375,0.99609375,0.99453125,-1000.0,0.99609375,,0.9921875
20042952,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20042952/,5480.0,1LDK,50.45,1980,10.0,10.0,東京都世田谷区駒沢２ [ ■ 周辺環境 ],駒沢大学駅,4.0,25,0.6640625,,-1000.0,0.544921875,0.5,0.23828125,0.57421875,,-1000.0,0.53125,0.4375,0.8138020833333334,0.994140625,,-1000.0,0.990234375,0.9921875,0.87890625
20103178,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20103178/,5480.0,1DK,37.12,2003,5.0,11.0,東京都品川区大井４ [ ■ 周辺環境 ],大井町駅,12.0,13,0.662109375,,-1000.0,0.34765625,,0.62109375,0.470703125,,-1000.0,0.46875,,0.62109375,0.994140625,,-1000.0,0.9921875,,0.9921875
78763554,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78763554/,5498.0,2LDK,68.14,1971,4.0,9.0,東京都新宿区中落合２ [ ■ 周辺環境 ],中井駅,7.0,27,0.70703125,0.32421875,-1000.0,0.4479166666666667,0.5416666666666666,0.53125,0.75390625,0.904296875,-1000.0,0.75,0.9010416666666666,0.59375,0.9921875,0.994140625,-1000.0,0.9830729166666666,0.9973958333333334,0.9921875
79097732,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_79097732/,5598.0,2LDK,61.52,2003,1.0,1.0,東京都板橋区大山東町 [ ■ 周辺環境 ],大山駅,6.0,31,0.4609375,0.4088541666666667,-1000.0,0.4283854166666667,,,0.640625,0.7981770833333334,-1000.0,0.3815104166666667,,,0.9830729166666666,0.9973958333333334,-1000.0,0.99609375,,
20282677,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20282677/,5680.0,2LDK,54.49,1997,7.0,11.0,東京都北区滝野川３ [ ■ 周辺環境 ],西巣鴨駅,7.0,28,0.55859375,,-1000.0,0.4505208333333333,0.53125,,0.5,,-1000.0,0.6432291666666666,0.75390625,,0.9921875,,-1000.0,0.9934895833333334,0.99609375,
79097730,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79097730/,5598.0,3LDK,62.99,1998,4.0,5.0,東京都北区赤羽西６ [ ■ 周辺環境 ],本蓮沼駅,10.0,31,0.52734375,0.18359375,-1000.0,0.4775390625,0.353515625,0.62109375,0.7825520833333334,0.70703125,-1000.0,0.5244140625,0.6953125,0.70703125,0.99609375,0.99609375,-1000.0,0.9951171875,0.994140625,0.99609375
20028696,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20028696/,5680.0,3LDK,70.8,1999,9.0,11.0,東京都江東区東砂３ [ ■ 周辺環境 ],東大島駅,15.0,27,0.5322265625,0.18359375,-1000.0,0.513671875,0.32734375,0.65234375,0.68359375,0.765625,-1000.0,0.48828125,0.6640625,0.65234375,0.9921875,0.998046875,-1000.0,0.994140625,0.98984375,0.99609375
20354606,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20354606/,5680.0,3LDK,70.8,1999,9.0,11.0,東京都江東区東砂３ [ ■ 周辺環境 ],東大島駅,15.0,29,0.5696614583333334,0.34765625,-1000.0,0.515625,0.484375,,0.80078125,0.90625,-1000.0,0.806640625,0.849609375,,0.9811197916666666,0.984375,-1000.0,0.986328125,0.990234375,
78993725,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78993725/,5660.0,3LDK,70.16,1995,1.0,1.0,東京都江東区大島５ [ ■ 周辺環境 ],大島駅,4.0,21,0.48046875,0.2825520833333333,-1000.0,0.34765625,,,0.5,0.7903645833333334,-1000.0,0.37890625,,,0.9895833333333334,0.9921875,-1000.0,0.98828125,,
78950844,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_78950844/,5499.0,1DK,30.25,2003,4.0,6.0,東京都目黒区青葉台３ [ ■ 周辺環境 ],渋谷駅,15.0,34,0.40234375,0.3525390625,-1000.0,0.3302951388888889,,,0.60625,0.84375,-1000.0,0.6080729166666666,,,0.98984375,0.99609375,-1000.0,0.9969618055555556,,
20287269,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20287269/,5580.0,1LDK,33.67,1972,6.0,8.0,東京都港区北青山２ [ ■ 周辺環境 ],外苑前駅,4.0,29,0.60390625,,-1000.0,0.55859375,,,0.6125,,-1000.0,0.5849609375,,,0.98984375,,-1000.0,0.994140625,,
20317753,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20317753/,5500.0,1DK,31.52,1997,2.0,8.0,東京都港区赤坂６-12-12 [ ■ 周辺環境 ],赤坂駅,6.0,16,0.29296875,0.2747395833333333,-1000.0,0.3203125,,0.5,0.73046875,0.6809895833333334,-1000.0,0.53125,,0.46875,0.984375,0.9947916666666666,-1000.0,0.99609375,,0.97265625
77550967,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_77550967/,5500.0,1DK,31.52,1997,2.0,8.0,東京都港区赤坂６ [ ■ 周辺環境 ],赤坂駅,5.0,24,0.4375,0.6796875,-1000.0,0.26953125,0.5,0.77734375,0.724609375,0.796875,-1000.0,0.53125,0.5625,0.5625,0.990234375,0.99609375,-1000.0,0.9921875,0.99609375,0.9609375
20341681,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20341681/,5640.0,4LDK,98.45,1981,2.0,1.0,東京都練馬区石神井台１ [ ■ 周辺環境 ],上石神井駅,17.0,30,0.4895833333333333,0.4515625,-1000.0,0.595703125,0.7578125,0.53125,0.86328125,0.85390625,-1000.0,0.82421875,0.84765625,0.73046875,0.9973958333333334,0.99453125,-1000.0,0.994140625,0.9986979166666666,0.984375
78810257,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78810257/,5580.0,3LDK,95.38,1992,1.0,3.0,東京都練馬区富士見台４-18-8 [ ■ 周辺環境 ],練馬高野台駅,13.0,21,0.3893229166666667,0.32421875,,0.5,,,0.65625,0.71484375,,0.767578125,,,0.9908854166666666,0.98046875,,0.9921875,,
78884115,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78884115/,5680.0,1LDK,44.44,2011,3.0,10.0,東京都練馬区石神井町４ [ ■ 周辺環境 ],石神井公園駅,2.0,23,0.6796875,0.5,-1000.0,0.4453125,,0.62109375,0.5625,0.8359375,-1000.0,0.7607421875,,0.53125,0.99609375,0.99609375,-1000.0,0.994140625,,0.9921875
20040977,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20040977/,5580.0,3LDK,73.66,1980,6.0,6.0,東京都大田区南馬込１ [ ■ 周辺環境 ],馬込駅,5.0,21,0.572265625,0.3662109375,-1000.0,0.41015625,0.5625,0.53125,0.67578125,0.6748046875,-1000.0,0.69921875,0.880859375,0.70703125,0.982421875,0.9892578125,-1000.0,0.970703125,0.99609375,0.9921875
20047377,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20047377/,5580.0,3LDK,73.66,1980,6.0,6.0,東京都大田区南馬込１ [ ■ 周辺環境 ],馬込駅,6.0,22,0.4518229166666667,0.337890625,-1000.0,0.37890625,,0.5625,0.6458333333333334,0.830078125,-1000.0,0.53125,,0.70703125,0.9934895833333334,0.9921875,-1000.0,0.984375,,0.98046875
20219829,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20219829/,5580.0,3LDK,73.66,1980,6.0,6.0,東京都大田区南馬込１ [ ■ 周辺環境 ],馬込駅,5.0,25,0.8359375,0.640625,-1000.0,0.490625,0.6796875,0.271484375,0.8515625,0.9270833333333334,-1000.0,0.896875,0.96875,0.783203125,0.98046875,0.9791666666666666,-1000.0,0.99140625,0.9921875,0.984375
20273704,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20273704/,5580.0,3LDK,73.66,1980,6.0,6.0,東京都大田区南馬込１ [ ■ 周辺環境 ],馬込駅,5.0,27,0.6875,0.3515625,-1000.0,0.5208333333333334,0.5494791666666666,0.5625,0.8697916666666666,0.908203125,-1000.0,0.7955729166666666,0.9596354166666666,0.8359375,0.9947916666666666,0.9921875,-1000.0,0.9739583333333334,0.9954427083333334,0.97265625
20279074,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20279074/,5580.0,3LDK,76.25,2005,1.0,1.0,東京都大田区大森南５ [ ■ 周辺環境 ],昭和島駅,17.0,22,0.623046875,,-1000.0,0.5494791666666666,0.5,,0.576171875,,-1000.0,0.78125,0.900390625,,0.994140625,,-1000.0,0.9830729166666666,0.998046875,
78333042,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78333042/,5580.0,3LDK,70.29,1970,5.0,10.0,東京都大田区北千束２ [ ■ 周辺環境 ],北千束駅,3.0,27,0.55859375,0.5,-1000.0,0.376953125,0.470703125,,0.7135416666666666,0.89453125,-1000.0,0.341796875,0.76171875,,0.9934895833333334,0.99609375,-1000.0,0.96875,0.9921875,
78795763,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78795763/,5580.0,3LDK,70.29,1970,5.0,10.0,東京都大田区北千束２ [ ■ 周辺環境 ],北千束駅,3.0,26,0.484375,0.3953125,-1000.0,0.6259765625,0.56640625,,0.779296875,0.7609375,-1000.0,0.4384765625,0.7552083333333334,,0.98828125,0.99140625,-1000.0,0.9814453125,0.9934895833333334,
20195486,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20195486/,5580.0,2LDK,51.68,1971,11.0,1.0,東京都杉並区永福１ [ ■ 周辺環境 ],明大前駅,5.0,21,0.6705729166666666,0.33203125,-1000.0,,,0.51953125,0.6028645833333334,0.7200520833333334,-1000.0,,,0.5403645833333334,0.9921875,0.9947916666666666,-1000.0,,,0.98046875
20025645,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20025645/,5600.0,1LDK,51.26,2008,9.0,12.0,東京都台東区下谷２ [ ■ 周辺環境 ],入谷駅,4.0,19,0.484375,0.283203125,-1000.0,0.22265625,0.3203125,,0.73046875,0.70703125,-1000.0,0.6796875,0.75390625,,0.99609375,0.99609375,-1000.0,0.98828125,0.98828125,
20236579,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20236579/,5580.0,3LDK,65.95,1996,14.0,14.0,東京都台東区橋場１-３６－１１ [ ■ 周辺環境 ],南千住駅,18.0,25,0.51953125,0.12109375,-1000.0,0.65234375,,0.4375,0.6796875,0.9140625,-1000.0,0.92578125,,0.70703125,0.9856770833333334,0.9921875,-1000.0,0.984375,,0.98828125
79191183,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_79191183/,5500.0,2LDK,54.91,1998,4.0,8.0,東京都台東区竜泉２ [ ■ 周辺環境 ],入谷駅,7.0,22,0.4130859375,0.24739583333333334,-1000.0,0.36328125,0.26953125,0.40625,0.5693359375,0.6770833333333334,-1000.0,0.578125,0.70703125,0.53125,0.9951171875,0.9973958333333334,-1000.0,0.99609375,0.9921875,0.98046875
78856338,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78856338/,5680.0,1LDK,53.99,1985,8.0,1.0,東京都文京区音羽１-１６－２ [ ■ 周辺環境 ],護国寺駅,3.0,25,0.484375,0.333984375,-1000.0,0.5,,,0.5,0.8515625,-1000.0,0.24609375,,,0.9765625,0.98828125,-1000.0,0.99609375,,
78890903,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_78890903/,5680.0,1LDK,53.99,1985,8.0,1.0,東京都文京区音羽１-１６－２ [ ■ 周辺環境 ],護国寺駅,3.0,27,0.46875,0.5,-1000.0,0.4375,0.369140625,,0.6419270833333334,0.8359375,-1000.0,0.4375,0.79296875,,0.9661458333333334,0.99609375,-1000.0,0.94140625,0.994140625,
20067848,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20067848/,5690.0,2LDK,60.6,1996,9.0,9.0,東京都江戸川区西葛西６ [ ■ 周辺環境 ],西葛西駅,1.0,32,0.654296875,0.26953125,-1000.0,0.591796875,0.4853515625,,0.61328125,0.65234375,-1000.0,0.650390625,0.841796875,,0.994140625,0.99609375,-1000.0,0.986328125,0.99609375,
20164843,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20164843/,5680.0,4LDK,108.04,1992,3.0,4.0,東京都江戸川区東小岩２-1-9 [ ■ 周辺環境 ],小岩駅,21.0,15,,,-1000.0,0.40625,0.56640625,,,,-1000.0,0.62109375,0.55859375,,,,-1000.0,0.99609375,0.9947916666666666,
20347991,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20347991/,5690.0,2LDK,71.12,2009,2.0,12.0,東京都江戸川区中葛西６ [ ■ 周辺環境 ],葛西駅,11.0,25,,,-1000.0,,0.77734375,,,,-1000.0,,0.73046875,,,,-1000.0,,0.99609375,
78994418,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_78994418/,5690.0,2LDK,60.6,1996,9.0,9.0,東京都江戸川区西葛西６ [ ■ 周辺環境 ],西葛西駅,1.0,27,0.658203125,0.3059895833333333,-1000.0,0.64453125,0.5625,0.53125,0.693359375,0.71484375,-1000.0,0.595703125,0.796875,0.65234375,0.9921875,0.99609375,-1000.0,0.99609375,0.998046875,0.99609375
79001979,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_79001979/,5698.0,3LDK,68.69,2014,2.0,5.0,東京都江戸川区西瑞江３ [ ■ 周辺環境 ],一之江駅,8.0,24,0.572265625,0.40546875,-1000.0,0.515625,,0.5625,0.54296875,0.81875,-1000.0,0.501953125,,0.3203125,0.98828125,0.99375,-1000.0,0.9931640625,,0.98828125
20291396,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20291396/,5680.0,1LDK,60.02,2009,6.0,10.0,東京都板橋区舟渡２ [ ■ 周辺環境 ],浮間舟渡駅,10.0,23,0.5625,,-1000.0,0.1640625,,0.23828125,0.70703125,,-1000.0,0.5,,0.623046875,0.984375,,-1000.0,0.8359375,,0.89453125
20196207,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20196207/,5680.0,3LDK,75.0,2015,12.0,12.0,東京都葛飾区奥戸４ [ ■ 周辺環境 ],小岩駅,17.0,22,0.615234375,0.40625,-1000.0,0.515625,0.8515625,,0.529296875,0.81640625,-1000.0,0.513671875,0.37890625,,0.994140625,1.0,-1000.0,0.990234375,1.0,
20246831,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20246831/,5680.0,2LDK,62.72,1973,8.0,12.0,東京都江東区福住２ [ ■ 周辺環境 ],清澄白河駅,10.0,24,0.404296875,0.341796875,-1000.0,0.3111979166666667,,,0.6044921875,0.85546875,-1000.0,0.5104166666666666,,,0.984375,0.998046875,-1000.0,0.9934895833333334,,
79096651,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79096651/,5698.0,3LDK,77.05,1997,7.0,9.0,東京都江東区東砂８ [ ■ 周辺環境 ],南砂町駅,16.0,22,0.6080729166666666,0.177734375,-1000.0,0.453125,,0.40625,0.5807291666666666,0.73046875,-1000.0,0.71875,,0.6796875,0.9856770833333334,0.994140625,-1000.0,0.99609375,,0.98828125
20312041,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20312041/,5680.0,1LDK,51.3,1992,6.0,7.0,東京都練馬区貫井１ [ ■ 周辺環境 ],中村橋駅,6.0,23,,0.34765625,-1000.0,0.65234375,,0.197265625,,0.65234375,-1000.0,0.94140625,,0.787109375,,0.9921875,-1000.0,0.9765625,,0.89453125
20199558,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20199558/,5690.0,2LDK,53.94,1983,7.0,7.0,東京都世田谷区代田３ [ ■ 周辺環境 ],世田谷代田駅,4.0,21,,0.53125,-1000.0,0.29296875,,0.294921875,,0.9453125,-1000.0,0.8359375,,0.763671875,,0.97265625,-1000.0,0.9921875,,0.978515625
20240763,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20240763/,5680.0,3DK,55.76,1983,3.0,3.0,東京都世田谷区砧３ [ ■ 周辺環境 ],祖師ヶ谷大蔵駅,12.0,15,0.53125,0.34765625,-1000.0,0.26953125,0.39453125,0.40625,0.75390625,0.53125,-1000.0,0.75390625,0.607421875,0.4375,0.9921875,0.99609375,-1000.0,0.984375,0.984375,0.953125
20354024,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20354024/,5698.0,2LDK,47.47,1970,1.0,7.0,東京都渋谷区桜丘町9-31 [ ■ 周辺環境 ],渋谷駅,6.0,35,0.560546875,0.4485677083333333,-1000.0,0.53125,,0.4361979166666667,0.728515625,0.8932291666666666,-1000.0,0.796875,,0.7252604166666666,0.986328125,0.9967447916666666,-1000.0,0.99609375,,0.94140625
78601082,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78601082/,5698.0,2LDK,47.47,1970,1.0,1.0,東京都渋谷区桜丘町 [ ■ 周辺環境 ],渋谷駅,6.0,22,0.58984375,0.34921875,-1000.0,0.41015625,,0.5,0.5,0.75,-1000.0,0.865234375,,0.53125,0.99609375,0.990625,-1000.0,0.99609375,,0.9921875
78795923,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78795923/,5698.0,2LDK,47.47,1970,1.0,1.0,東京都渋谷区桜丘町 [ ■ 周辺環境 ],渋谷駅,6.0,27,0.451171875,0.298828125,-1000.0,0.5572916666666666,,0.53125,0.591796875,0.84716796875,-1000.0,0.5455729166666666,,0.646484375,0.9921875,0.99560546875,-1000.0,0.9947916666666666,,0.994140625
79168913,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79168913/,5699.0,1LDK,46.75,1982,9.0,11.0,東京都渋谷区初台１ [ ■ 周辺環境 ],初台駅,2.0,24,0.4921875,0.30078125,-1000.0,0.65234375,0.40625,0.5,0.62890625,0.873046875,-1000.0,0.26953125,0.75390625,0.62109375,0.986328125,0.994140625,-1000.0,1.0,0.99609375,0.98828125
76037832,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_76037832/,5680.0,3LDK,81.25,1973,11.0,12.0,東京都杉並区方南２ [ ■ 周辺環境 ],方南町駅,3.0,23,0.46875,0.328125,-1000.0,0.36328125,0.5625,0.40625,0.53125,0.84921875,-1000.0,0.63671875,0.70703125,0.65234375,1.0,0.99296875,-1000.0,0.998046875,0.99609375,1.0
20336335,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20336335/,5680.0,1LDK,53.99,1983,6.0,11.0,東京都台東区入谷１-8-2 [ ■ 周辺環境 ],入谷駅,2.0,21,0.8359375,,-1000.0,0.607421875,,,0.24609375,,-1000.0,0.62109375,,,0.98828125,,-1000.0,0.9765625,,
78584744,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_78584744/,5780.0,4LDK,93.42,2009,12.0,12.0,東京都足立区新田１ [ ■ 周辺環境 ],王子神谷駅,17.0,28,0.486328125,0.255859375,-1000.0,0.328125,,,0.55859375,0.71875,-1000.0,0.6298828125,,,0.994140625,0.984375,-1000.0,0.982421875,,
20007270,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20007270/,5699.0,1LDK,35.17,1999,12.0,14.0,東京都文京区小石川２ [ ■ 周辺環境 ],後楽園駅,7.0,32,0.4583333333333333,0.3697916666666667,-1000.0,0.4457465277777778,0.62109375,,0.625,0.828125,-1000.0,0.6966145833333334,0.8671875,,0.9934895833333334,0.9986979166666666,-1000.0,0.9908854166666666,0.99609375,
20134684,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20134684/,5699.0,1LDK,35.17,1999,12.0,1.0,東京都文京区小石川２-12-5 [ ■ 周辺環境 ],後楽園駅,7.0,21,0.419921875,0.3307291666666667,-1000.0,0.421875,,0.4375,0.5625,0.79296875,-1000.0,0.626953125,,0.408203125,0.9921875,0.9973958333333334,-1000.0,0.99609375,,0.970703125
20188473,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20188473/,5799.0,1LDK,40.8,1978,10.0,12.0,東京都中央区入船３ [ ■ 周辺環境 ],新富町駅,1.0,34,0.6529947916666666,,-1000.0,0.6197916666666666,,,0.5299479166666666,,-1000.0,0.4440104166666667,,,0.9850260416666666,,-1000.0,0.9934895833333334,,
20254166,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20254166/,5780.0,1DK,40.67,2003,2.0,9.0,東京都中央区日本橋中洲7-6 [ ■ 周辺環境 ],水天宮前駅,6.0,31,0.439453125,0.26015625,-1000.0,0.296875,,0.46875,0.72265625,0.86171875,-1000.0,0.6041666666666666,,0.75390625,0.9951171875,0.9984375,-1000.0,0.9921875,,0.99609375
20283754,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20283754/,5780.0,1LDK,40.67,2003,2.0,9.0,東京都中央区日本橋中洲 [ ■ 周辺環境 ],水天宮前駅,6.0,30,0.490625,0.26640625,-1000.0,0.513671875,,,0.5734375,0.703125,-1000.0,0.439453125,,,0.98984375,0.9921875,-1000.0,0.984375,,
79017743,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_79017743/,5798.0,3LDK,68.69,2014,2.0,5.0,東京都江戸川区西瑞江３ [ ■ 周辺環境 ],一之江駅,8.0,27,0.6302083333333334,0.3291015625,-1000.0,0.53125,0.55078125,,0.65625,0.779296875,-1000.0,0.607421875,0.85546875,,0.9921875,0.994140625,-1000.0,0.98828125,0.9895833333333334,
20335758,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20335758/,5780.0,2LDK,50.4,1995,15.0,15.0,東京都板橋区宮本町 [ ■ 周辺環境 ],板橋本町駅,4.0,27,0.5390625,0.396875,-1000.0,0.41015625,,0.65234375,0.705078125,0.82578125,-1000.0,0.6640625,,0.62109375,0.99609375,0.99453125,-1000.0,0.9951171875,,0.9921875
20279802,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20279802/,5699.0,1LDK,41.34,1993,12.0,14.0,東京都北区滝野川１ [ ■ 周辺環境 ],西巣鴨駅,4.0,33,0.4599609375,0.34375,-1000.0,0.4693080357142857,,0.53125,0.732421875,0.84375,-1000.0,0.7405133928571429,,0.6796875,0.99609375,0.9970703125,-1000.0,0.9966517857142857,,0.99609375
20012608,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20012608/,5780.0,3LDK,70.87,1982,15.0,15.0,東京都江東区東陽２ [ ■ 周辺環境 ],東陽町駅,7.0,30,0.73046875,0.2721354166666667,-1000.0,0.49296875,0.484375,,0.62109375,0.74609375,-1000.0,0.659375,0.77734375,,0.99609375,0.9934895833333334,-1000.0,0.99609375,0.994140625,
20041339,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20041339/,5780.0,2LDK,63.36,1981,3.0,6.0,東京都江東区三好４ [ ■ 周辺環境 ],清澄白河駅,10.0,28,0.51953125,0.40625,-1000.0,0.62109375,0.70703125,0.73046875,0.73828125,0.87890625,-1000.0,0.6953125,0.73046875,0.8671875,0.9921875,0.9921875,-1000.0,0.990625,0.9921875,0.9921875
